grid_lat,grid_lon,pcell_cid,pcell_freq,scell_1_cid,scell_1_freq,scell_2_cid,scell_2_freq,scell_3_cid,scell_3_freq,seconds_since_epoch,throughput,past_seconds_since_rrc_request
40.417,-86.893,30,66836,30,1075,30,66586,None,None,1583616898,22858880.0,51
40.417,-86.893,30,66836,30,1075,30,66586,None,None,1583616899,21759104.0,52
40.417,-86.893,30,66836,30,1075,30,66586,None,None,1583616900,9115072.0,53
40.417,-86.893,30,66836,30,1075,30,66586,None,None,1583616901,8583136.0,54
40.417,-86.8925,30,66836,30,1075,30,66586,None,None,1583616902,15814688.0,55
40.417,-86.8925,30,66836,30,1075,30,66586,None,None,1583616903,30304160.0,56
40.417,-86.8925,30,66836,30,1075,30,66586,None,None,1583616904,29885024.0,57
40.417,-86.8925,30,66836,30,1075,30,66586,None,None,1583616905,29030176.0,58
40.417,-86.8925,30,66836,30,1075,30,66586,None,None,1583616906,22306912.0,59
40.417,-86.892,30,66836,30,1075,30,66586,None,None,1583616907,20631872.0,60
40.417,-86.892,30,66836,30,1075,30,66586,None,None,1583616908,48899616.0,61
40.417,-86.892,30,66836,30,1075,30,66586,None,None,1583616909,11771488.0,62
40.417,-86.892,30,66836,30,1075,30,66586,None,None,1583616910,3858368.0,63
40.417,-86.892,30,66836,30,1075,30,66586,None,None,1583616911,6514560.0,64
40.417,-86.892,30,66836,30,1075,30,66586,None,None,1583616912,1225824.0,65
40.417,-86.892,30,66836,30,1075,30,66586,None,None,1583616913,8099520.0,66
40.417,-86.8915,30,66836,30,1075,30,66586,None,None,1583616914,11378592.0,67
40.417,-86.8915,30,66836,30,1075,30,66586,None,None,1583616915,4366656.0,68
40.417,-86.8915,30,66836,30,1075,30,66586,None,None,1583616916,4805632.0,69
40.417,-86.8915,30,66836,30,1075,30,66586,None,None,1583616917,4343552.0,70
40.417,-86.8915,30,66836,30,1075,30,66586,None,None,1583616918,22457088.0,71
40.417,-86.891,30,66836,30,1075,30,66586,None,None,1583616919,12250016.0,72
40.417,-86.891,30,66836,30,1075,30,66586,None,None,1583616920,9865408.0,73
40.417,-86.891,30,66836,30,1075,30,66586,None,None,1583616921,10165248.0,74
40.417,-86.891,30,66836,30,1075,30,66586,None,None,1583616922,8517056.0,75
40.417,-86.891,30,66836,30,1075,30,66586,None,None,1583616923,10814304.0,76
40.417,-86.891,30,66836,30,1075,30,66586,None,None,1583616924,13157728.0,77
40.417,-86.8905,30,66836,30,1075,30,66586,None,None,1583616925,15537440.0,78
40.417,-86.8905,30,66836,30,1075,30,66586,None,None,1583616926,12002528.0,79
40.417,-86.8905,30,66836,30,1075,30,66586,None,None,1583616927,15248640.0,80
40.417,-86.8905,30,66836,30,1075,30,66586,None,None,1583616928,17512832.0,81
40.417,-86.89,30,66836,30,1075,30,66586,None,None,1583616929,23358144.0,82
40.417,-86.89,30,66836,30,1075,30,66586,None,None,1583616930,11274752.0,83
40.417,-86.89,30,66836,30,1075,30,66586,None,None,1583616931,15179328.0,84
40.417,-86.89,30,66836,30,1075,30,66586,None,None,1583616932,16750400.0,85
40.417,-86.8895,30,66836,30,1075,30,66586,None,None,1583616933,13504288.0,86
40.417,-86.8895,30,66836,30,1075,30,66586,None,None,1583616934,8964352.0,87
40.417,-86.8895,30,66836,30,1075,30,66586,None,None,1583616935,8178816.0,88
40.417,-86.8895,30,66836,30,1075,30,66586,None,None,1583616936,4008544.0,89
40.417,-86.8895,30,66836,30,1075,30,66586,None,None,1583616937,4124064.0,90
40.417,-86.8895,30,66836,30,1075,30,66586,None,None,1583616938,9253152.0,91
40.417,-86.889,30,66836,30,1075,30,66586,None,None,1583616939,10362144.0,92
40.417,-86.889,30,66836,30,1075,30,66586,None,None,1583616940,13434976.0,93
40.417,-86.889,30,66836,30,1075,30,66586,None,None,1583616941,6584640.0,94
40.417,-86.889,30,66836,30,1075,30,66586,None,None,1583616942,10881984.0,95
40.417,-86.889,30,66836,30,1075,30,66586,None,None,1583616943,6076352.0,96
40.417,-86.8885,30,66836,30,1075,30,66586,None,None,1583616944,8767968.0,97
40.417,-86.8885,30,66836,30,1075,30,66586,None,None,1583616945,13284800.0,98
40.417,-86.8885,30,66836,30,1075,30,66586,None,None,1583616946,17986464.0,99
40.417,-86.8885,30,66836,30,1075,30,66586,None,None,1583616947,8040192.0,100
40.417,-86.888,30,66836,30,1075,30,66586,None,None,1583616948,18229056.0,101
40.417,-86.888,30,66836,30,1075,30,66586,None,None,1583616950,11528896.0,0
40.417,-86.888,30,66836,30,1075,30,66586,None,None,1583616951,11125664.0,1
40.417,-86.888,30,66836,30,1075,30,66586,None,None,1583616952,11251648.0,2
40.417,-86.8875,30,66836,30,1075,30,66586,None,None,1583616953,17074400.0,3
40.417,-86.8875,30,66836,30,1075,30,66586,None,None,1583616954,22919168.0,4
40.417,-86.8875,30,66836,30,1075,30,66586,None,None,1583616955,46589216.0,5
40.417,-86.8875,30,66836,30,1075,30,66586,None,None,1583616956,55497984.0,6
40.417,-86.8875,30,66836,30,1075,30,66586,None,None,1583616957,15576992.0,7
40.417,-86.887,30,66836,30,1075,30,66586,None,None,1583616958,39233568.0,8
40.417,-86.887,30,66836,30,1075,30,66586,None,None,1583616959,23835136.0,9
40.417,-86.887,30,66836,30,1075,30,66586,None,None,1583616960,42367520.0,10
40.417,-86.887,30,66836,30,1075,30,66586,None,None,1583616961,45250272.0,11
40.417,-86.887,30,66836,30,1075,30,66586,None,None,1583616962,31663360.0,12
40.417,-86.887,30,66836,30,1075,30,66586,None,None,1583616963,43390944.0,13
40.417,-86.887,30,66836,30,1075,30,66586,None,None,1583616964,32411936.0,14
40.417,-86.887,30,66836,30,1075,30,66586,None,None,1583616965,42376000.0,15
40.417,-86.887,30,66836,30,1075,30,66586,None,None,1583616966,54064288.0,16
40.417,-86.887,30,66836,30,1075,30,66586,None,None,1583616967,20428992.0,17
40.417,-86.887,30,66836,30,1075,30,66586,None,None,1583616968,37977152.0,18
40.417,-86.887,30,66836,30,1075,30,66586,None,None,1583616969,32526624.0,19
40.417,-86.8865,30,66836,30,1075,30,66586,None,None,1583616970,33260256.0,20
40.417,-86.8865,30,66836,30,1075,30,66586,None,None,1583616971,28995520.0,21
40.417,-86.8865,30,66836,30,1075,30,66586,None,None,1583616972,26592704.0,22
40.417,-86.8865,30,66836,30,1075,30,66586,None,None,1583616973,22041216.0,23
40.417,-86.8865,30,66836,30,1075,30,66586,None,None,1583616974,47270528.0,24
40.417,-86.886,30,66836,30,1075,30,66586,None,None,1583616975,35340960.0,25
40.417,-86.886,30,66836,30,1075,30,66586,None,None,1583616976,33784992.0,26
40.417,-86.886,30,66836,30,1075,30,66586,None,None,1583616977,31198560.0,27
40.417,-86.886,30,66836,30,1075,30,66586,None,None,1583616978,7348160.0,28
40.417,-86.886,30,66836,30,1075,30,66586,None,None,1583616979,12951968.0,29
40.417,-86.8855,30,66836,30,1075,30,66586,None,None,1583616980,15029152.0,30
40.417,-86.8855,30,66836,30,1075,30,66586,None,None,1583616981,24478688.0,31
40.417,-86.8855,30,66836,30,1075,30,66586,None,None,1583616982,20054272.0,32
40.417,-86.8855,30,66836,30,1075,30,66586,None,None,1583616983,27077888.0,33
40.417,-86.885,30,66836,30,1075,30,66586,None,None,1583616984,18529408.0,34
40.417,-86.885,30,66836,30,1075,30,66586,None,None,1583616985,36007584.0,35
40.417,-86.885,30,66836,30,1075,30,66586,None,None,1583616986,47698208.0,36
40.417,-86.885,30,66836,30,1075,30,66586,None,None,1583616987,48236128.0,37
40.417,-86.8845,30,66836,30,1075,30,66586,None,None,1583616988,33247744.0,38
40.417,-86.8845,30,66836,30,1075,30,66586,None,None,1583616989,42302304.0,39
40.417,-86.8845,30,66836,30,1075,30,66586,None,None,1583616990,60828256.0,40
40.417,-86.8845,30,66836,30,1075,30,66586,None,None,1583616991,44033920.0,41
40.417,-86.884,30,66836,30,1075,30,66586,None,None,1583616992,41508448.0,42
40.417,-86.884,30,66836,30,1075,30,66586,None,None,1583616993,52403392.0,43
40.417,-86.884,30,66836,30,1075,30,66586,None,None,1583616994,25730208.0,44
40.417,-86.884,30,66836,30,1075,30,66586,None,None,1583616995,20726240.0,45
40.417,-86.884,30,66836,30,1075,30,66586,None,None,1583616996,17726720.0,46
40.417,-86.8835,30,66836,30,1075,30,66586,None,None,1583616997,12473856.0,47
40.417,-86.8835,30,66836,30,1075,30,66586,None,None,1583616998,23231072.0,48
40.417,-86.8835,30,66836,30,1075,30,66586,None,None,1583616999,29134144.0,49
40.417,-86.8835,30,66836,30,1075,30,66586,None,None,1583617000,31906624.0,50
40.417,-86.883,30,66836,30,1075,30,66586,None,None,1583617001,36746912.0,51
40.417,-86.883,30,66836,30,1075,30,66586,None,None,1583617002,30762976.0,52
40.417,-86.883,30,66836,30,1075,30,66586,None,None,1583617003,18194400.0,53
40.417,-86.883,30,66836,30,1075,30,66586,None,None,1583617004,13943808.0,54
40.417,-86.8825,30,66836,30,1075,30,66586,None,None,1583617005,8467616.0,55
40.417,-86.8825,30,66836,30,1075,30,66586,None,None,1583617006,11170784.0,56
40.417,-86.8825,30,66836,30,1075,30,66586,None,None,1583617007,22942816.0,57
40.417,-86.8825,30,66836,30,1075,30,66586,None,None,1583617008,12256672.0,58
40.417,-86.882,30,66836,30,1075,30,66586,None,None,1583617009,14243616.0,59
40.417,-86.882,30,66836,30,1075,30,66586,None,None,1583617010,15652960.0,60
40.417,-86.882,30,66836,30,1075,30,66586,None,None,1583617011,7543456.0,61
40.417,-86.882,30,66836,30,1075,30,66586,None,None,1583617012,11632192.0,62
40.417,-86.8815,30,66836,30,1075,30,66586,None,None,1583617013,13134624.0,63
40.417,-86.8815,30,66836,30,1075,30,66586,None,None,1583617014,5879968.0,64
40.417,-86.8815,30,66836,30,1075,30,66586,None,None,1583617015,5686432.0,65
40.417,-86.881,30,66836,30,1075,30,66586,None,None,1583617016,4172192.0,66
40.417,-86.881,30,66836,30,1075,30,66586,None,None,1583617017,4079744.0,67
40.417,-86.881,30,66836,30,1075,30,66586,None,None,1583617018,4285792.0,68
40.417,-86.881,30,66836,30,1075,30,66586,None,None,1583617019,3408384.0,69
40.417,-86.8805,30,66836,30,1075,30,66586,None,None,1583617020,3269216.0,70
40.417,-86.8805,30,66836,30,1075,30,66586,None,None,1583617021,3038176.0,71
40.417,-86.8805,30,66836,30,1075,30,66586,None,None,1583617022,2934208.0,72
40.417,-86.88,30,66836,30,1075,30,66586,None,None,1583617023,2749376.0,73
40.417,-86.88,30,66836,30,1075,30,66586,None,None,1583617024,1374688.0,74
40.417,-86.88,30,66836,30,1075,30,66586,None,None,1583617025,519840.0,75
40.417,-86.88,30,66836,30,1075,30,66586,None,None,1583617026,323456.0,76
40.417,-86.8795,30,66836,30,1075,30,66586,None,None,1583617027,1039680.0,77
40.417,-86.8795,30,66836,30,1075,30,66586,None,None,1583617028,1986944.0,78
40.417,-86.8795,30,66836,30,1075,30,66586,None,None,1583617029,2760928.0,79
40.417,-86.8795,30,66836,30,1075,30,66586,None,None,1583617030,1062784.0,80
40.417,-86.879,30,66836,30,1075,30,66586,None,None,1583617031,1155200.0,81
40.417,-86.879,30,66836,30,1075,30,66586,None,None,1583617032,2703168.0,82
40.417,-86.879,30,66836,30,1075,30,66586,None,None,1583617033,3338528.0,83
40.417,-86.879,30,66836,30,1075,30,66586,None,None,1583617034,2437472.0,84
40.417,-86.879,30,66836,30,1075,30,66586,None,None,1583617035,1998496.0,85
40.417,-86.8785,30,66836,30,1075,30,66586,None,None,1583617036,1940736.0,86
40.417,-86.8785,30,66836,30,1075,30,66586,None,None,1583617037,2922656.0,87
40.417,-86.8785,30,66836,30,1075,30,66586,None,None,1583617038,4990464.0,88
40.417,-86.8785,30,66836,30,1075,30,66586,None,None,1583617039,4770976.0,89
40.417,-86.8785,30,66836,30,1075,30,66586,None,None,1583617040,6030144.0,90
40.417,-86.8785,30,66836,30,1075,30,66586,None,None,1583617041,8074848.0,91
40.417,-86.878,30,66836,30,1075,30,66586,None,None,1583617042,4944256.0,92
40.417,-86.878,30,66836,30,1075,30,66586,None,None,1583617043,1536416.0,93
40.417,-86.878,30,66836,30,1075,30,66586,None,None,1583617044,1074336.0,94
40.417,-86.878,30,66836,30,1075,30,66586,None,None,1583617045,762432.0,95
40.417,-86.8775,30,66836,30,1075,30,66586,None,None,1583617046,1571072.0,96
40.417,-86.8775,30,66836,30,1075,30,66586,None,None,1583617047,1686592.0,97
40.417,-86.8775,30,66836,30,1075,30,66586,None,None,1583617048,993472.0,98
40.417,-86.8775,30,66836,30,1075,30,66586,None,None,1583617050,173280.0,100
40.417,-86.877,30,66836,30,1075,30,66586,None,None,1583617051,103968.0,101
40.417,-86.877,30,66836,30,1075,30,66586,None,None,1583617052,103968.0,102
40.417,-86.877,30,66836,30,1075,30,66586,None,None,1583617053,80864.0,103
40.417,-86.877,30,66836,30,1075,30,66586,None,None,1583617054,57760.0,104
40.417,-86.8765,30,66836,30,1075,30,66586,None,None,1583617055,69312.0,105
40.417,-86.8765,30,66836,30,1075,30,66586,None,None,1583617056,335008.0,106
40.417,-86.8765,30,66836,30,1075,30,66586,None,None,1583617058,693120.0,0
40.417,-86.876,30,66836,30,1075,30,66586,None,None,1583617059,693120.0,1
40.417,-86.876,30,66836,30,1075,30,66586,None,None,1583617060,739328.0,2
40.417,-86.876,30,66836,30,1075,30,66586,None,None,1583617061,1120544.0,3
40.417,-86.876,30,66836,30,1075,30,66586,None,None,1583617062,1732800.0,4
40.417,-86.8755,30,66836,30,1075,30,66586,None,None,1583617063,2391264.0,5
40.417,-86.8755,30,66836,30,1075,30,66586,None,None,1583617065,2483680.0,7
40.417,-86.8755,30,66836,30,1075,30,66586,None,None,1583617066,2495232.0,8
40.417,-86.875,30,66836,30,1075,30,66586,None,None,1583617067,2691616.0,9
40.417,-86.875,30,66836,30,1075,30,66586,None,None,1583617068,3384736.0,10
40.417,-86.875,30,66836,30,1075,30,66586,None,None,1583617069,2818688.0,11
40.417,-86.875,30,66836,30,1075,30,66586,None,None,1583617070,4551488.0,12
40.417,-86.8745,30,66836,30,1075,30,66586,None,None,1583617071,3373184.0,13
40.417,-86.8745,30,66836,30,1075,30,66586,None,None,1583617072,2333504.0,14
40.417,-86.8745,30,66836,30,1075,30,66586,None,None,1583617073,3015616.0,15
40.417,-86.874,62,66836,None,None,62,5230,None,None,1583617074,2830240.0,16
40.417,-86.874,62,66836,None,None,62,5230,None,None,1583617075,3049728.0,17
40.417,-86.874,62,66836,None,None,62,5230,None,None,1583617076,2137120.0,18
40.417,-86.874,62,66836,None,None,62,5230,None,None,1583617077,2495232.0,19
40.417,-86.8735,62,66836,None,None,62,5230,None,None,1583617078,1779008.0,20
40.417,-86.8735,62,66836,None,None,62,5230,None,None,1583617079,2529888.0,21
40.417,-86.8735,62,66836,None,None,62,5230,None,None,1583617080,3246112.0,22
40.417,-86.873,62,66836,None,None,62,5230,None,None,1583617081,2795584.0,23
40.417,-86.873,62,66836,None,None,62,5230,None,None,1583617082,3350080.0,24
40.417,-86.873,62,66836,None,None,62,5230,None,None,1583617083,4378208.0,25
40.417,-86.873,62,66836,None,None,None,None,None,None,1583617084,3916128.0,26
40.417,-86.873,62,66836,None,None,62,5230,None,None,1583617085,4609248.0,27
40.417,-86.8725,62,66836,None,None,62,5230,None,None,1583617086,2506784.0,28
40.417,-86.8725,62,66836,None,None,62,5230,None,None,1583617087,2760928.0,29
40.417,-86.8725,62,66836,None,None,62,5230,None,None,1583617088,2381888.0,30
40.417,-86.8725,62,66836,None,None,62,5230,None,None,1583617089,3996992.0,31
40.417,-86.872,62,66836,None,None,62,5230,None,None,1583617090,4077856.0,32
40.417,-86.872,62,66836,None,None,62,5230,None,None,1583617091,5036672.0,33
40.417,-86.872,62,66836,None,None,62,5230,None,None,1583617092,4863392.0,34
40.417,-86.8715,62,66836,None,None,62,5230,None,None,1583617093,5140640.0,35
40.417,-86.8715,62,66836,None,None,62,5230,None,None,1583617094,4978912.0,36
40.417,-86.8715,62,66836,None,None,62,5230,None,None,1583617095,3454048.0,37
40.417,-86.871,62,66836,None,None,62,5230,None,None,1583617096,2968864.0,38
40.417,-86.871,62,66836,None,None,62,5230,None,None,1583617097,901056.0,39
40.417,-86.871,62,66836,None,None,62,5230,None,None,1583617098,1605728.0,40
40.417,-86.871,62,66836,None,None,62,5230,None,None,1583617099,1653024.0,41
40.417,-86.8705,62,66836,None,None,62,5230,None,None,1583617100,820192.0,42
40.417,-86.8705,62,66836,None,None,62,5230,None,None,1583617101,1732800.0,43
40.417,-86.8705,62,66836,None,None,62,5230,None,None,1583617102,2841792.0,44
40.417,-86.8705,62,66836,None,None,62,5230,None,None,1583617103,1536416.0,45
40.417,-86.87,62,66836,None,None,62,5230,None,None,1583617104,1305376.0,46
40.417,-86.87,62,66836,None,None,62,5230,None,None,1583617105,1906080.0,47
40.417,-86.87,62,66836,None,None,62,5230,None,None,1583617106,2345056.0,48
40.417,-86.8695,62,66836,None,None,62,5230,None,None,1583617107,2217984.0,49
40.417,-86.8695,62,66836,None,None,62,5230,None,None,1583617108,1420896.0,50
40.417,-86.8695,62,66836,None,None,62,5230,None,None,1583617109,1363136.0,51
40.417,-86.869,62,66836,None,None,62,5230,None,None,1583617110,1768000.0,52
40.417,-86.869,62,66836,None,None,62,5230,None,None,1583617111,2114016.0,53
40.417,-86.869,62,66836,None,None,62,5230,None,None,1583617112,1120544.0,54
40.417,-86.869,62,66836,None,None,62,5230,None,None,1583617113,970368.0,55
40.417,-86.8685,62,66836,None,None,62,5230,None,None,1583617114,1062784.0,56
40.417,-86.8685,62,66836,None,None,None,None,None,None,1583617115,935712.0,57
40.417,-86.8685,62,66836,None,None,62,5230,None,None,1583617116,635360.0,58
40.417,-86.8685,62,66836,None,None,62,5230,None,None,1583617117,1502304.0,59
40.417,-86.868,62,66836,None,None,62,5230,None,None,1583617118,2090912.0,60
40.417,-86.868,62,66836,None,None,62,5230,None,None,1583617119,1686592.0,61
40.417,-86.868,62,66836,None,None,62,5230,None,None,1583617120,4043200.0,62
40.417,-86.868,62,66836,None,None,62,5230,None,None,1583617121,1398944.0,63
40.417,-86.8675,62,66836,None,None,62,5230,None,None,1583617122,2114016.0,64
40.417,-86.8675,62,66836,None,None,62,5230,None,None,1583617123,2056256.0,65
40.417,-86.8675,62,66836,None,None,62,5230,None,None,1583617124,3893024.0,66
40.417,-86.867,62,66836,157,66586,62,5230,None,None,1583617125,3373184.0,67
40.417,-86.867,62,66836,None,None,62,5230,None,None,1583617126,2564544.0,68
40.417,-86.867,62,66836,None,None,62,5230,None,None,1583617127,2033152.0,69
40.417,-86.8665,62,66836,None,None,62,5230,None,None,1583617128,577600.0,70
40.417,-86.8665,62,66836,None,None,62,5230,None,None,1583617129,542944.0,71
40.417,-86.8665,62,66836,None,None,62,5230,None,None,1583617130,958816.0,72
40.417,-86.866,62,66836,None,None,62,5230,None,None,1583617131,750880.0,73
40.417,-86.866,62,66836,None,None,62,5230,None,None,1583617132,1791104.0,74
40.417,-86.866,62,66836,None,None,62,5230,None,None,1583617133,1409344.0,75
40.417,-86.866,62,66836,None,None,62,5230,None,None,1583617134,2529888.0,76
40.417,-86.8655,62,66836,None,None,62,5230,None,None,1583617135,3211456.0,77
40.417,-86.8655,62,66836,None,None,62,5230,None,None,1583617136,1351584.0,78
40.417,-86.8655,62,66836,None,None,62,5230,None,None,1583617137,1028128.0,79
40.417,-86.8655,62,66836,None,None,62,5230,None,None,1583617138,1316928.0,80
40.417,-86.865,62,66836,None,None,62,5230,None,None,1583617139,1143648.0,81
40.417,-86.865,62,66836,None,None,62,5230,None,None,1583617140,1813664.0,82
40.417,-86.865,62,66836,None,None,62,5230,None,None,1583617141,1490208.0,83
40.417,-86.865,62,66836,None,None,62,5230,None,None,1583617142,1721248.0,84
40.417,-86.865,62,66836,None,None,62,5230,None,None,1583617143,658464.0,85
40.417,-86.865,62,66836,None,None,62,5230,None,None,1583617144,866400.0,86
40.417,-86.8645,62,66836,None,None,62,5230,None,None,1583617145,843296.0,87
40.417,-86.8645,62,66836,None,None,62,5230,None,None,1583617146,866400.0,88
40.417,-86.8645,62,66836,None,None,62,5230,None,None,1583617147,773984.0,89
40.417,-86.864,62,66836,None,None,62,5230,None,None,1583617148,785536.0,90
40.417,-86.864,62,66836,None,None,62,5230,None,None,1583617149,1097440.0,91
40.417,-86.864,62,66836,None,None,62,5230,None,None,1583617150,1201408.0,92
40.4175,-86.8635,62,66836,None,None,62,5230,None,None,1583617151,773984.0,93
40.4175,-86.8635,62,66836,None,None,62,5230,None,None,1583617152,762432.0,94
40.4175,-86.8635,62,66836,None,None,62,5230,None,None,1583617153,1409344.0,95
40.4175,-86.8635,62,66836,None,None,62,5230,None,None,1583617154,1998496.0,96
40.4175,-86.863,62,66836,None,None,62,5230,None,None,1583617155,2795584.0,97
40.4175,-86.863,62,66836,None,None,None,None,None,None,1583617156,2194880.0,98
40.4175,-86.863,62,66836,None,None,62,5230,None,None,1583617157,1894528.0,99
40.4175,-86.8625,62,66836,None,None,62,5230,None,None,1583617158,1559520.0,100
40.4175,-86.8625,62,66836,None,None,62,5230,None,None,1583617159,2345056.0,101
40.4175,-86.8625,62,66836,None,None,62,5230,None,None,1583617160,1871424.0,102
40.4175,-86.862,62,66836,None,None,62,5230,None,None,1583617161,2183328.0,103
40.4175,-86.862,62,66836,None,None,62,5230,None,None,1583617162,2518336.0,104
40.4175,-86.862,62,66836,None,None,62,5230,None,None,1583617163,3465600.0,105
40.4175,-86.862,62,66836,None,None,62,5230,None,None,1583617164,3407840.0,106
40.4175,-86.862,62,66836,None,None,62,5230,None,None,1583617165,2425920.0,107
40.4175,-86.8615,62,66836,None,None,62,5230,None,None,1583617166,4482176.0,108
40.4175,-86.8615,62,66836,None,None,62,5230,None,None,1583617167,4424416.0,109
40.4175,-86.8615,62,66836,None,None,62,5230,None,None,1583617168,3326976.0,110
40.4175,-86.8615,62,66836,None,None,62,5230,None,None,1583617169,4170272.0,111
40.4175,-86.8615,62,66836,None,None,62,5230,None,None,1583617170,3211456.0,112
40.4175,-86.8615,62,66836,None,None,62,5230,None,None,1583617171,3696640.0,113
40.4175,-86.8615,62,66836,None,None,62,5230,None,None,1583617172,3454048.0,114
40.4175,-86.861,62,66836,None,None,62,5230,None,None,1583617173,4320448.0,115
40.4175,-86.861,62,66836,None,None,62,5230,None,None,1583617174,1790560.0,116
40.4175,-86.861,62,66836,None,None,62,5230,None,None,1583617175,2749376.0,117
40.4175,-86.861,62,66836,None,None,62,5230,None,None,1583617176,2079360.0,118
40.4175,-86.861,62,66836,None,None,62,5230,None,None,1583617177,1605728.0,119
40.4175,-86.861,62,66836,None,None,62,5230,None,None,1583617178,2102464.0,120
40.4175,-86.861,62,66836,None,None,62,5230,None,None,1583617179,1963840.0,121
40.4175,-86.861,62,66836,None,None,62,5230,None,None,1583617180,2333504.0,122
40.4175,-86.861,62,66836,None,None,62,5230,None,None,1583617181,2853344.0,123
40.4175,-86.861,62,66836,None,None,62,5230,None,None,1583617183,3893024.0,125
40.4175,-86.861,62,66836,None,None,62,5230,None,None,1583617184,4978912.0,126
40.4175,-86.861,62,66836,None,None,62,5230,None,None,1583617185,3627328.0,127
40.4175,-86.861,62,66836,None,None,62,5230,None,None,1583617186,5290816.0,128
40.4175,-86.861,62,66836,None,None,62,5230,None,None,1583617187,3962336.0,129
